GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
M38380	1.33	0.81	1.9	1.55	0.99	80	-31	13	98	1
M13140	1.04	0.89	1.11	1.55	0.92	-78	-421	65	277	1
P13140	1.04	0.89	1.11	1.55	0.92	-78	-421	65	277	1
M11980	1.0	0.9	1.13	1.53	0.88	-75	-116	0	41	0
M32580	1.33	0.99	2.46	1.35	0.88	3008	-36	59	2986	-1
P365	1.33	1.01	2.49	1.35	0.88	3232	-30	62	3202	-2
M30220	1.15	0.78	1.48	1.47	0.47	23	-26	4	45	0
M24180	1.06	0.98	1.59	1.5	1.11	-56	-76	1	21	-2
M44860	1.07	0.93	1.3	1.54	1.25	-15	-46	3	28	0
P44860	1.07	0.93	1.3	1.54	1.25	-15	-46	3	28	0
M13700	1.17	0.98	1.54	1.36	1.06	21	-19	4	36	0
P13700	1.17	0.98	1.54	1.36	1.06	21	-19	4	36	0
M14420	1.17	0.99	1.55	1.61	1.43	22	-7	2	27	0
M41660	1.0	0.82	1.23	1.24	0.67	40	-95	19	115	0
P41660	1.0	0.82	1.23	1.24	0.67	40	-95	19	115	0
M28780	1.05	0.8	1.26	1.12	0.77	64	-4	6	59	3
M28500	0.99	0.79	1.67	1.34	0.69	-66	-98	3	33	-3
M37580	1.0	0.87	1.14	1.76	0.93	-37	-77	9	32	0
P37580	1.0	0.87	1.14	1.76	0.93	-37	-77	9	32	0
M37780	1.4	1.21	0.92	1.46	0.47	18	-4	0	24	-2
P37780	1.4	1.21	0.92	1.46	0.47	18	-4	0	24	-2
M33260	1.17	0.96	1.37	1.38	0.96	209	-78	31	252	5
M13060	1.17	0.9	1.33	1.37	1.18	-3	-49	0	45	1
M20580	1.28	1.1	2.65	1.28	0.91	141	3	2	136	-1
P20580	1.28	1.1	2.65	1.28	0.91	141	3	2	136	-1
M20300	1.41	1.01	1.63	1.52	2.23	71	-6	3	55	20
P20300	1.41	1.01	1.63	1.52	2.23	71	-6	3	55	20
M34860	0.9	0.7	0.87	1.58	1.15	74	-44	22	91	4
P34860	0.9	0.7	0.87	1.58	1.15	74	-44	22	91	4
M18620	1.16	0.94	1.28	1.52	1.29	19	-58	5	67	4
